troncon_unique_id,stop_depart_parent_id,stop_arrivee_parent_id,stop_depart_name,stop_arrivee_name,lat_depart_parent,lon_depart_parent,lat_arrivee_parent,lon_arrivee_parent
TU_BUS_000280,S5480,S5605,Georges Méliès,Place de France,43.606735235,3.922870225,43.603759528,3.915564274
TU_BUS_000281,S5173,S5196,Castelnau Zone d'Activités,Notre-Dame de Sablassou,43.636282425,3.9267113,43.6341134433333,3.92248383166667
TU_BUS_000282,S5173,S5252,Castelnau Zone d'Activités,Pointes,43.636282425,3.9267113,43.638989745,3.933947665
TU_BUS_000283,S5252,S5254,Pointes,Route de Nîmes,43.638989745,3.933947665,43.641694925,3.942509235
TU_BUS_000284,S5254,S5782,Route de Nîmes,Châtaigniers,43.641694925,3.942509235,43.649267085,3.95652065
TU_BUS_000285,S5782,S5891,Châtaigniers,Jean-Marcel Castet,43.649267085,3.95652065,43.6530550066667,3.96151477333333
TU_BUS_000286,S5787,S5891,La Fontaine,Jean-Marcel Castet,43.657698675,3.962895555,43.6530550066667,3.96151477333333
TU_BUS_000287,S5210,S5787,Castries Centre,La Fontaine,43.675185765,3.98305753,43.657698675,3.962895555
TU_BUS_000288,S5209,S5210,Aqueduc,Castries Centre,43.679229375,3.986147195,43.675185765,3.98305753
TU_BUS_000289,S5209,S5211,Aqueduc,Collège Les Pins,43.679229375,3.986147195,43.68419849,3.99073834
TU_BUS_000290,S5286,S5292,Collège Pierre Mendès France,Jean Joubert,43.667421055,3.91276689,43.66723733,3.915505
TU_BUS_000291,S5292,S5293,Jean Joubert,La Draye,43.66723733,3.915505,43.666014905,3.9197995
TU_BUS_000292,S5293,S5298,La Draye,Le Pontil,43.666014905,3.9197995,43.662219145,3.924536165
TU_BUS_000293,S5294,S5298,Lou Pradet,Le Pontil,43.66212525,3.921741075,43.662219145,3.924536165
TU_BUS_000294,S5290,S5294,Hélios,Lou Pradet,43.66126239,3.918961825,43.66212525,3.921741075
TU_BUS_000295,S5290,S5303,Hélios,Tournesol,43.66126239,3.918961825,43.660333795,3.915753625
TU_BUS_000296,S5285,S5303,Coeur de Ville,Tournesol,43.65953554,3.91377504,43.660333795,3.915753625
TU_BUS_000297,S5285,S5295,Coeur de Ville,Lucien Lambert,43.65953554,3.91377504,43.65695378,3.912341645
TU_BUS_000298,S5291,S5295,Jacou,Lucien Lambert,43.65462876,3.91282845333333,43.65695378,3.912341645
TU_BUS_000299,S5280,S5295,Bibliothèque,Lucien Lambert,43.65904865,3.911093095,43.65695378,3.912341645
TU_BUS_000300,S5280,S5283,Bibliothèque,Cimetière Jacou,43.65904865,3.911093095,43.659374875,3.9081302
TU_BUS_000301,S5283,S5287,Cimetière Jacou,De Bocaud,43.659374875,3.9081302,43.659657485,3.904138305
TU_BUS_000302,S5212,S5287,Cap Alpha,De Bocaud,43.65984784,3.90050707333333,43.659657485,3.904138305
TU_BUS_000303,S5212,S5216,Cap Alpha,La Croisée,43.65984784,3.90050707333333,43.66005696,3.89826736
TU_BUS_000304,S5216,S5219,La Croisée,Moulières,43.66005696,3.89826736,43.66008945,3.89476386
TU_BUS_000305,S5219,S5220,Moulières,Olivette,43.66008945,3.89476386,43.65850535,3.88925988
TU_BUS_000306,S5217,S5220,Leenhardt,Olivette,43.65671581,3.88490219,43.65850535,3.88925988
TU_BUS_000307,S5217,S5218,Leenhardt,Médiathèque Albert Camus,43.65671581,3.88490219,43.65556975,3.88142892
TU_BUS_000308,S5218,S5221,Médiathèque Albert Camus,Pigeonniers,43.65556975,3.88142892,43.65379318,3.882761385
TU_BUS_000309,S5221,S5673,Pigeonniers,Vincent Auriol,43.65379318,3.882761385,43.64776173,3.8640215
TU_BUS_000310,S5421,S5670,CNRS,Vert-Bois,43.63884137,3.86546632,43.6348552,3.86795266
TU_BUS_000311,S5421,S5562,CNRS,Montmaur,43.63884137,3.86546632,43.64092704,3.86355395
TU_BUS_000312,S5537,S5562,Lycée Frédéric Bazille,Montmaur,43.6452835233333,3.86232108333333,43.64092704,3.86355395
TU_BUS_000313,S5537,S5919,Lycée Frédéric Bazille,Vincent Auriol,43.6452835233333,3.86232108333333,43.64837411,3.86458262
TU_BUS_000314,S5919,S5948,Vincent Auriol,Fesquet,43.64837411,3.86458262,43.65314463,3.88127662
TU_BUS_000315,S5221,S5948,Pigeonniers,Fesquet,43.65379318,3.882761385,43.65314463,3.88127662
TU_BUS_000316,S5221,S5222,Pigeonniers,Stade,43.65379318,3.882761385,43.65349863,3.88921037
TU_BUS_000317,S5213,S5222,Château,Stade,43.65530122,3.89223107,43.65349863,3.88921037
TU_BUS_000318,S5213,S5855,Château,Chêne Liège,43.65530122,3.89223107,43.659850305,3.896076115
TU_BUS_000319,S5212,S5855,Cap Alpha,Chêne Liège,43.65984784,3.90050707333333,43.659850305,3.896076115
TU_BUS_000320,S5721,S5882,Versant,Paris,43.66519794,4.037421985,43.66828353,4.04073411
TU_BUS_000321,S5882,S5883,Paris,Piscine Héraclès,43.66828353,4.04073411,43.66966495,4.037214525
TU_BUS_000322,S5883,S5884,Piscine Héraclès,Sainte-Colombe,43.66966495,4.037214525,43.668213025,4.03434743
TU_BUS_000323,S5717,S5884,Micocoulier,Sainte-Colombe,43.66683092,4.03046081,43.668213025,4.03434743
TU_BUS_000324,S5717,S5720,Micocoulier,Sophoras,43.66683092,4.03046081,43.66845173,4.02655803
TU_BUS_000325,S5155,S5720,Collège Le Bérange,Sophoras,43.66728761,4.02337778,43.66845173,4.02655803
TU_BUS_000326,S5155,S5156,Collège Le Bérange,Fenouillet,43.66728761,4.02337778,43.664311795,4.02193374
TU_BUS_000327,S5156,S5158,Fenouillet,Gaston Baissette,43.664311795,4.02193374,43.66449924,4.01710319
TU_BUS_000328,S5158,S5163,Gaston Baissette,Paradis,43.66449924,4.01710319,43.66396082,4.0141399
TU_BUS_000329,S5162,S5163,Mairie de Baillargues,Paradis,43.661511125,4.01354778,43.66396082,4.0141399
TU_BUS_000330,S5160,S5162,Le Grès,Mairie de Baillargues,43.66264654,4.00843563,43.661511125,4.01354778
TU_BUS_000331,S5160,S5164,Le Grès,Paul Cézanne,43.66264654,4.00843563,43.659541465,4.006326215
TU_BUS_000332,S5164,S5165,Paul Cézanne,Treille,43.659541465,4.006326215,43.65666349,4.00231055
TU_BUS_000333,S5154,S5165,Biste,Treille,43.65581231,4.000075455,43.65666349,4.00231055
TU_BUS_000334,S5154,S5852,Biste,Gare de Baillargues,43.65581231,4.000075455,43.6533705925,4.0078667825
TU_BUS_000335,S5792,S5852,Paul Gauguin,Gare de Baillargues,43.65537324,3.97551485,43.6533705925,4.0078667825
TU_BUS_000336,S5786,S5792,Gustave Courbet,Paul Gauguin,43.658187345,3.97609716,43.65537324,3.97551485
TU_BUS_000337,S5786,S5791,Gustave Courbet,Parc Vendargues,43.658187345,3.97609716,43.660710265,3.97542663
TU_BUS_000338,S5780,S5791,Albert Dubout,Parc Vendargues,43.662043895,3.974926235,43.660710265,3.97542663
TU_BUS_000339,S5780,S5785,Albert Dubout,Frédéric Mistral,43.662043895,3.974926235,43.663918675,3.974311315
TU_BUS_000340,S5783,S5785,Devèzes,Frédéric Mistral,43.66284089,3.97037329,43.663918675,3.974311315
TU_BUS_000341,S5783,S5789,Devèzes,Monnaie,43.66284089,3.97037329,43.66119263,3.969979375
TU_BUS_000342,S5789,S5793,Monnaie,Balances,43.66119263,3.969979375,43.657751075,3.96837639
TU_BUS_000343,S5781,S5793,Arènes Roger Itier,Balances,43.655264995,3.967500475,43.657751075,3.96837639
TU_BUS_000344,S5781,S5790,Arènes Roger Itier,Parc Gouneaud,43.655264995,3.967500475,43.65418065,3.963983985
TU_BUS_000345,S5790,S5891,Parc Gouneaud,Jean-Marcel Castet,43.65418065,3.963983985,43.6530550066667,3.96151477333333
TU_BUS_000346,S5161,S5162,Le Levant,Mairie de Baillargues,43.66169756,4.01804855,43.661511125,4.01354778
TU_BUS_000347,S5156,S5161,Fenouillet,Le Levant,43.664311795,4.02193374,43.66169756,4.01804855
TU_BUS_000348,S5177,S5199,Charles de Gaulle,Place de la Liberté,43.62817536375,3.8974032625,43.632612645,3.895944925
TU_BUS_000349,S5183,S5199,Closerie des Guilhems,Place de la Liberté,43.63460011,3.894959495,43.632612645,3.895944925
TU_BUS_000350,S5183,S5188,Closerie des Guilhems,Jean Jaurès,43.63460011,3.894959495,43.639988915,3.894066775
TU_BUS_000351,S5175,S5188,Caylus,Jean Jaurès,43.64504846,3.898246775,43.639988915,3.894066775
TU_BUS_000352,S5175,S5187,Caylus,Idate,43.64504846,3.898246775,43.652303995,3.895083745
TU_BUS_000353,S5187,S5213,Idate,Château,43.652303995,3.895083745,43.65530122,3.89223107
TU_BUS_000354,S5212,S5860,Cap Alpha,Pinède,43.65984784,3.90050707333333,43.66398524,3.90513642
TU_BUS_000355,S5858,S5860,Écureuils,Pinède,43.663861745,3.90838378,43.66398524,3.90513642
TU_BUS_000356,S5286,S5858,Collège Pierre Mendès France,Écureuils,43.667421055,3.91276689,43.663861745,3.90838378
TU_BUS_000357,S5216,S5855,La Croisée,Chêne Liège,43.66005696,3.89826736,43.659850305,3.896076115
TU_BUS_000358,S5343,S5586,La Capoulière,Paul Fajon,43.58694569,3.809972605,43.596375575,3.83711203
TU_BUS_000359,S5343,S5344,La Capoulière,La Croix,43.58694569,3.809972605,43.585236225,3.80777058
TU_BUS_000360,S5344,S5951,La Croix,MARRONNIERS,43.585236225,3.80777058,43.58471816,3.80222948
TU_BUS_000361,S5346,S5951,Mas de Lépôt,MARRONNIERS,43.586453955,3.79818061,43.58471816,3.80222948
TU_BUS_000362,S5346,S5703,Mas de Lépôt,Saint-Martin de Vignogoul,43.586453955,3.79818061,43.58565771,3.790227115
TU_BUS_000363,S5703,S5847,Saint-Martin de Vignogoul,Saint-Estève,43.58565771,3.790227115,43.58592943,3.7719006
TU_BUS_000364,S5695,S5847,Distillerie,Saint-Estève,43.58594126,3.76693574,43.58592943,3.7719006
TU_BUS_000365,S5695,S5700,Distillerie,Lotissement Les Violettes,43.58594126,3.76693574,43.587122635,3.76596978
TU_BUS_000366,S5699,S5700,Le Temple,Lotissement Les Violettes,43.58532712,3.76272816,43.587122635,3.76596978
TU_BUS_000367,S5699,S5702,Le Temple,Médiathèque La Gare,43.58532712,3.76272816,43.58560545,3.76070701
TU_BUS_000368,S5694,S5702,Coopérative Oléicole,Médiathèque La Gare,43.58445466,3.757302375,43.58560545,3.76070701
TU_BUS_000369,S5694,S5696,Coopérative Oléicole,Gaston Defferre,43.58445466,3.757302375,43.583917015,3.75305982
TU_BUS_000370,S5696,S5697,Gaston Defferre,Jean Moulin,43.583917015,3.75305982,43.58231498,3.75217925
TU_BUS_000371,S5697,S5701,Jean Moulin,Maison de Retraite,43.58231498,3.75217925,43.58109809,3.751060955
TU_BUS_000372,S5698,S5701,La Bornière,Maison de Retraite,43.5793925933333,3.75419244666667,43.58109809,3.751060955
TU_BUS_000373,S5698,S5849,La Bornière,Jardins d'Hélios,43.5793925933333,3.75419244666667,43.5667421,3.72962188
TU_BUS_000374,S5230,S5849,Beaulieu,Jardins d'Hélios,43.56031264,3.72735771,43.5667421,3.72962188
TU_BUS_000375,S5230,S5236,Beaulieu,Stade,43.56031264,3.72735771,43.55545634,3.722283315
TU_BUS_000376,S5234,S5236,Les Grenaches,Stade,43.552929005,3.71888507,43.55545634,3.722283315
TU_BUS_000377,S5232,S5234,Jean Jaurès,Les Grenaches,43.55851576,3.71182636,43.552929005,3.71888507
TU_BUS_000378,S5231,S5232,Chanterelles,Jean Jaurès,43.55982928,3.70819918,43.55851576,3.71182636
TU_BUS_000379,S5231,S5233,Chanterelles,Jean Moulin,43.55982928,3.70819918,43.55490934,3.71267896
TU_BUS_000380,S5229,S5233,Tournesol,Jean Moulin,43.55279629,3.709902905,43.55490934,3.71267896
TU_BUS_000381,S5226,S5229,Mairie,Tournesol,43.549658275,3.707139575,43.55279629,3.709902905
TU_BUS_000382,S5226,S5228,Mairie,Tambourin,43.549658275,3.707139575,43.54854404,3.70498107
TU_BUS_000383,S5224,S5228,La Vierge,Tambourin,43.546124105,3.70300154,43.54854404,3.70498107
TU_BUS_000384,S5223,S5224,Hauts des Clavoux,La Vierge,43.54472306,3.70112681,43.546124105,3.70300154
TU_BUS_000385,S5223,S5225,Hauts des Clavoux,Les Clavoux,43.54472306,3.70112681,43.543970755,3.70233223
TU_BUS_000386,S5229,S5232,Tournesol,Jean Jaurès,43.55279629,3.709902905,43.55851576,3.71182636
TU_BUS_000387,S5233,S5234,Jean Moulin,Les Grenaches,43.55490934,3.71267896,43.552929005,3.71888507
TU_BUS_000388,S5694,S5704,Coopérative Oléicole,Square Tribes,43.58445466,3.757302375,43.58380897,3.75992029
TU_BUS_000389,S5699,S5704,Le Temple,Square Tribes,43.58532712,3.76272816,43.58380897,3.75992029
TU_BUS_000390,S5343,S5754,La Capoulière,Le Terral,43.58694569,3.809972605,43.5928008,3.82256593
TU_BUS_000391,S5586,S5754,Paul Fajon,Le Terral,43.596375575,3.83711203,43.5928008,3.82256593
TU_BUS_000392,S5336,S5633,Manse,Sabines,43.570988415,3.877776985,43.583822352,3.860158464
TU_BUS_000393,S5333,S5336,Entreprises,Manse,43.56416184,3.879292745,43.570988415,3.877776985
TU_BUS_000394,S5333,S5339,Entreprises,Montpellieret,43.56416184,3.879292745,43.560380995,3.877460145
TU_BUS_000395,S5332,S5339,Crédit Agricole,Montpellieret,43.55844585,3.87636968,43.560380995,3.877460145
TU_BUS_000396,S5333,S5338,Entreprises,Montouzères,43.56416184,3.879292745,43.5684388,3.88414941
TU_BUS_000397,S5338,S5341,Montouzères,Saint-Pierre,43.5684388,3.88414941,43.572507845,3.89376129
TU_BUS_000398,S5330,S5341,Cimetière Saint-Laurent,Saint-Pierre,43.56852681,3.899902415,43.572507845,3.89376129
TU_BUS_000399,S5330,S5337,Cimetière Saint-Laurent,Méjean,43.56852681,3.899902415,43.56736022,3.90038357
TU_BUS_000400,S5335,S5337,Mairie,Méjean,43.56862144,3.90423211,43.56736022,3.90038357
TU_BUS_000401,S5327,S5335,Lattes Centre,Mairie,43.5707753533333,3.90519991333333,43.56862144,3.90423211
TU_BUS_000402,S5330,S5335,Cimetière Saint-Laurent,Mairie,43.56852681,3.899902415,43.56862144,3.90423211
TU_BUS_000403,S5323,S5861,Terres du Sud,Courpouyran,43.619102145,3.791282425,43.620807315,3.7878116
TU_BUS_000404,S5312,S5323,La Bergerie,Terres du Sud,43.61675293,3.797174145,43.619102145,3.791282425
TU_BUS_000405,S5312,S5314,La Bergerie,Le Labournas,43.61675293,3.797174145,43.614415155,3.800869505
TU_BUS_000406,S5310,S5314,Hôtel de Ville,Le Labournas,43.61382793,3.8067191,43.614415155,3.800869505
TU_BUS_000407,S5304,S5310,Allée de l'Europe,Hôtel de Ville,43.613912925,3.810383605,43.61382793,3.8067191
TU_BUS_000408,S5304,S5322,Allée de l'Europe,Route de Saint-Georges,43.613912925,3.810383605,43.61281323,3.80895096
TU_BUS_000409,S5322,S5324,Route de Saint-Georges,Valat de la Fosse,43.61281323,3.80895096,43.610495205,3.80555079
TU_BUS_000410,S5318,S5324,Marjories,Valat de la Fosse,43.60968819,3.807385805,43.610495205,3.80555079
TU_BUS_000411,S5317,S5318,Luminaire,Marjories,43.607831435,3.811049415,43.60968819,3.807385805
TU_BUS_000412,S5306,S5317,Églantiers,Luminaire,43.607979435,3.81305122,43.607831435,3.811049415
TU_BUS_000413,S5306,S5321,Églantiers,Rivière,43.607979435,3.81305122,43.60958914,3.81564141
TU_BUS_000414,S5313,S5321,La Plaine,Rivière,43.611828725,3.814567335,43.60958914,3.81564141
TU_BUS_000415,S5313,S5320,La Plaine,Récantou,43.611828725,3.814567335,43.61314562,3.81588815
TU_BUS_000416,S5311,S5320,Juvignac,Récantou,43.6175292,3.80998197,43.61314562,3.81588815
TU_BUS_000417,S5311,S5864,Juvignac,Saturne,43.6175292,3.80998197,43.6195814,3.804058305
TU_BUS_000418,S5316,S5864,Les Thermes,Saturne,43.621932715,3.800035155,43.6195814,3.804058305
TU_BUS_000419,S5316,S5325,Les Thermes,Village,43.621932715,3.800035155,43.6245845,3.799713285
TU_BUS_000420,S5305,S5325,Calade,Village,43.62757777,3.79940015,43.6245845,3.799713285
TU_BUS_000421,S5305,S5319,Calade,Mélanie,43.62757777,3.79940015,43.630303415,3.79826947
TU_BUS_000422,S5309,S5319,Hauts de Fontcaude,Mélanie,43.632079345,3.799564965,43.630303415,3.79826947
TU_BUS_000423,S5307,S5309,Fontcaude,Hauts de Fontcaude,43.6322673,3.801952285,43.632079345,3.799564965
TU_BUS_000424,S5307,S5315,Fontcaude,Le Martinet,43.6322673,3.801952285,43.634194,3.80372833
TU_BUS_000425,S5754,S5849,Le Terral,Jardins d'Hélios,43.5928008,3.82256593,43.5667421,3.72962188
TU_BUS_000426,S5586,S5849,Paul Fajon,Jardins d'Hélios,43.596375575,3.83711203,43.5667421,3.72962188
TU_BUS_000427,S5274,S5276,Le Pradas,Les Terrasses,43.6606809,3.79217493,43.654340495,3.79036034
TU_BUS_000428,S5276,S5278,Les Terrasses,Source,43.654340495,3.79036034,43.650549955,3.79113046
TU_BUS_000429,S5278,S5814,Source,Pierre Doumergue,43.650549955,3.79113046,43.64956825,3.793940555
TU_BUS_000430,S5269,S5814,Grabels Centre,Pierre Doumergue,43.64758783,3.799139105,43.64956825,3.793940555
TU_BUS_000431,S5268,S5269,Cave Coopérative,Grabels Centre,43.64690398,3.801845145,43.64758783,3.799139105
TU_BUS_000432,S5268,S5270,Cave Coopérative,Garriguettes,43.64690398,3.801845145,43.64684998,3.805830065
TU_BUS_000433,S5270,S5275,Garriguettes,Le Rio,43.64684998,3.805830065,43.64654614,3.808013465
TU_BUS_000434,S5272,S5275,Genêts,Le Rio,43.645940895,3.811532255,43.64654614,3.808013465
TU_BUS_000435,S5267,S5272,Avenue de Rome,Genêts,43.643076895,3.824072515,43.645940895,3.811532255
TU_BUS_000436,S5267,S5453,Avenue de Rome,Euromédecine,43.643076895,3.824072515,43.63905096,3.828146522
TU_BUS_000437,S5453,S5544,Euromédecine,Malbosc - Domaine d'Ô,43.63905096,3.828146522,43.6347173625,3.8332986175
TU_BUS_000438,S5468,S5544,Galéra,Malbosc - Domaine d'Ô,43.636701705,3.83655646,43.6347173625,3.8332986175
TU_BUS_000439,S5434,S5468,Croix de Lavit,Galéra,43.639240725,3.83919165,43.636701705,3.83655646
TU_BUS_000440,S5381,S5434,Apothicaires,Croix de Lavit,43.641653505,3.835046355,43.639240725,3.83919165
TU_BUS_000441,S5381,S5395,Apothicaires,Caducée,43.641653505,3.835046355,43.643445805,3.833180815
TU_BUS_000442,S5271,S5395,Gaston Planté,Caducée,43.646174155,3.83090637,43.643445805,3.833180815
TU_BUS_000443,S5271,S5277,Gaston Planté,L'Île Bleue,43.646174155,3.83090637,43.648916755,3.8318324
TU_BUS_000444,S5273,S5277,La Valsière,L'Île Bleue,43.65001137,3.83231296,43.648916755,3.8318324
TU_BUS_000445,S5328,S5470,Céreirède,Garcia Lorca,43.58134755,3.89822509,43.59120512625,3.89046299125
TU_BUS_000446,S5328,S5329,Céreirède,Chemin de Lattes,43.58134755,3.89822509,43.572707495,3.89643736
TU_BUS_000447,S5329,S5340,Chemin de Lattes,Oasis Palavasienne,43.572707495,3.89643736,43.55525603,3.89290829
TU_BUS_000448,S5340,S5797,Oasis Palavasienne,Arnel,43.55525603,3.89290829,43.537831255,3.869259615
TU_BUS_000449,S5797,S5800,Arnel,Boulevard du Chapitre,43.537831255,3.869259615,43.53304643,3.86468347
TU_BUS_000450,S5800,S5809,Boulevard du Chapitre,Pilou,43.53304643,3.86468347,43.52982521,3.865857595
TU_BUS_000451,S5806,S5809,Myosotis,Pilou,43.528270665,3.86486475,43.52982521,3.865857595
TU_BUS_000452,S5806,S5807,Myosotis,Oliviers de Bohême,43.528270665,3.86486475,43.52709089,3.862158575
TU_BUS_000453,S5807,S5812,Oliviers de Bohême,Tadornes,43.52709089,3.862158575,43.526167885,3.8613186
TU_BUS_000454,S5803,S5812,Les Moures,Tadornes,43.524456445,3.859018475,43.526167885,3.8613186
TU_BUS_000455,S5803,S5808,Les Moures,Pèlerine,43.524456445,3.859018475,43.526440955,3.855013025
TU_BUS_000456,S5808,S5892,Pèlerine,Domenoves,43.526440955,3.855013025,43.530118615,3.853331575
TU_BUS_000457,S5813,S5892,Vignes Vierges,Domenoves,43.532000715,3.8527699,43.530118615,3.853331575
TU_BUS_000458,S5813,S5893,Vignes Vierges,Figuière,43.532000715,3.8527699,43.53477861,3.855951
TU_BUS_000459,S5798,S5893,Avenue de la Gare,Figuière,43.53697439,3.857374685,43.53477861,3.855951
TU_BUS_000460,S5798,S5897,Avenue de la Gare,Pont de Villeneuve,43.53697439,3.857374685,43.553602895,3.84561167
TU_BUS_000461,S5752,S5897,La Lauze,Pont de Villeneuve,43.561834705,3.8467437,43.553602895,3.84561167
TU_BUS_000462,S5752,S5954,La Lauze,Saint-Exupéry,43.561834705,3.8467437,43.56263216,3.84144923
TU_BUS_000463,S5761,S5954,Saint-Jean le Sec,Saint-Exupéry,43.5708042575,3.8378316925,43.56263216,3.84144923
TU_BUS_000464,S5798,S5805,Avenue de la Gare,Maison d'Arrêt,43.53697439,3.857374685,43.546286975,3.82868569
TU_BUS_000465,S5805,S5941,Maison d'Arrêt,Charles Martel,43.546286975,3.82868569,43.55057786,3.835286165
TU_BUS_000466,S5752,S5941,La Lauze,Charles Martel,43.561834705,3.8467437,43.55057786,3.835286165
TU_BUS_000467,S5798,S5802,Avenue de la Gare,Font Majour,43.53697439,3.857374685,43.53506205,3.85944286
TU_BUS_000468,S5799,S5802,Boulevard des Écoles,Font Majour,43.53330719,3.86149656,43.53506205,3.85944286
TU_BUS_000469,S5799,S5811,Boulevard des Écoles,Stade,43.53330719,3.86149656,43.53323033,3.85546508
TU_BUS_000470,S5811,S5813,Stade,Vignes Vierges,43.53323033,3.85546508,43.532000715,3.8527699
TU_BUS_000471,S5334,S5797,Gramenet,Arnel,43.54888214,3.89450214,43.537831255,3.869259615
TU_BUS_000472,S5334,S5340,Gramenet,Oasis Palavasienne,43.54888214,3.89450214,43.55525603,3.89290829
TU_BUS_000473,S5887,S5888,La Fermaude,Oliviers,43.59028608,3.83802194,43.58916528,3.829044665
TU_BUS_000474,S5755,S5888,Louise Michel,Oliviers,43.58101331,3.83382133,43.58916528,3.829044665
TU_BUS_000475,S5746,S5755,Château du Terral,Louise Michel,43.58314527,3.83046414,43.58101331,3.83382133
TU_BUS_000476,S5746,S5756,Château du Terral,Marquerose,43.58314527,3.83046414,43.583696865,3.82664503
TU_BUS_000477,S5743,S5756,Allée du Bois,Marquerose,43.582380835,3.824619805,43.583696865,3.82664503
TU_BUS_000478,S5743,S5747,Allée du Bois,Collège Louis Germain,43.582380835,3.824619805,43.5795806,3.823316555
TU_BUS_000479,S5747,S5886,Collège Louis Germain,Jean Vilar,43.5795806,3.823316555,43.577291445,3.828963375
TU_BUS_000480,S5886,S5905,Jean Vilar,Saint-Jean de Védas Centre - Ortet,43.577291445,3.828963375,43.57566707,3.830070865
TU_BUS_000481,S5744,S5905,Cave Coopérative,Saint-Jean de Védas Centre - Ortet,43.573444335,3.827311255,43.57566707,3.830070865
TU_BUS_000482,S5744,S5750,Cave Coopérative,Jasses,43.573444335,3.827311255,43.570822125,3.82809595
TU_BUS_000483,S5750,S5761,Jasses,Saint-Jean le Sec,43.570822125,3.82809595,43.5708042575,3.8378316925
TU_BUS_000484,S5750,S5757,Jasses,Mas de Magret,43.570822125,3.82809595,43.56732943,3.82812227
TU_BUS_000485,S5757,S5765,Mas de Magret,Val des Garrigues,43.56732943,3.82812227,43.5666827,3.82678261
TU_BUS_000486,S5761,S5765,Saint-Jean le Sec,Val des Garrigues,43.5708042575,3.8378316925,43.5666827,3.82678261
TU_BUS_000487,S5746,S5888,Château du Terral,Oliviers,43.58314527,3.83046414,43.58916528,3.829044665
TU_BUS_000488,S5757,S5761,Mas de Magret,Saint-Jean le Sec,43.56732943,3.82812227,43.5708042575,3.8378316925
TU_BUS_000489,S5750,S5765,Jasses,Val des Garrigues,43.570822125,3.82809595,43.5666827,3.82678261
TU_BUS_000490,S5888,S5936,Oliviers,Coustaude,43.58916528,3.829044665,43.59175414,3.83522824
TU_BUS_000491,S5887,S5936,La Fermaude,Coustaude,43.59028608,3.83802194,43.59175414,3.83522824
TU_BUS_000492,S5177,S5182,Charles de Gaulle,Clinique du Parc,43.62817536375,3.8974032625,43.63541981,3.8910953
TU_BUS_000493,S5182,S5199,Clinique du Parc,Place de la Liberté,43.63541981,3.8910953,43.632612645,3.895944925
TU_BUS_000494,S5230,S5698,Beaulieu,La Bornière,43.56031264,3.72735771,43.5793925933333,3.75419244666667
TU_BUS_000495,S5700,S5904,Lotissement Les Violettes,Jean Ferrat,43.587122635,3.76596978,43.58892288,3.76884689
TU_BUS_000496,S5741,S5904,Stade,Jean Ferrat,43.6072961966667,3.78489724333333,43.58892288,3.76884689
TU_BUS_000497,S5738,S5741,La Regnague,Stade,43.60891347,3.796553085,43.6072961966667,3.78489724333333
TU_BUS_000498,S5738,S5957,La Regnague,Amandiers,43.60891347,3.796553085,43.60987583,3.801173795
TU_BUS_000499,S5322,S5957,Route de Saint-Georges,Amandiers,43.61281323,3.80895096,43.60987583,3.801173795
TU_BUS_000500,S5322,S5963,Route de Saint-Georges,Alouettes,43.61281323,3.80895096,43.613963025,3.811325225
TU_BUS_000501,S5563,S5963,Mosson,Alouettes,43.616387998,3.819643266,43.613963025,3.811325225
TU_BUS_000502,S5733,S5742,Avenue Justin Bec,Zone Artisanale,43.62561758,3.76885135,43.62929953,3.76913552
TU_BUS_000503,S5733,S5739,Avenue Justin Bec,Le Réservoir,43.62561758,3.76885135,43.614794345,3.77629441
TU_BUS_000504,S5736,S5739,Dame d'Orcas,Le Réservoir,43.615698175,3.779639325,43.614794345,3.77629441
TU_BUS_000505,S5736,S5835,Dame d'Orcas,Les Alicantes,43.615698175,3.779639325,43.612991265,3.786109785
TU_BUS_000506,S5741,S5835,Stade,Les Alicantes,43.6072961966667,3.78489724333333,43.612991265,3.786109785
TU_BUS_000507,S5741,S5836,Stade,Les Jardins,43.6072961966667,3.78489724333333,43.60970849,3.78287171
TU_BUS_000508,S5740,S5836,Le Saint-Georges,Les Jardins,43.61061524,3.78430506,43.60970849,3.78287171
TU_BUS_000509,S5737,S5740,Gare,Le Saint-Georges,43.60905568,3.78865745,43.61061524,3.78430506
TU_BUS_000510,S5737,S5738,Gare,La Regnague,43.60905568,3.78865745,43.60891347,3.796553085
TU_BUS_000511,S5737,S5835,Gare,Les Alicantes,43.60905568,3.78865745,43.612991265,3.786109785
TU_BUS_000512,S5698,S5767,La Bornière,Aires,43.5793925933333,3.75419244666667,43.572453605,3.77299024
TU_BUS_000513,S5767,S5768,Aires,Barils,43.572453605,3.77299024,43.5717551,3.773467225
TU_BUS_000514,S5768,S5773,Barils,Mairie,43.5717551,3.773467225,43.57084846,3.77371025
TU_BUS_000515,S5770,S5773,La Vialette,Mairie,43.568806115,3.77418433,43.57084846,3.77371025
TU_BUS_000516,S5265,S5770,Paix,La Vialette,43.555299935,3.778912335,43.568806115,3.77418433
TU_BUS_000517,S5258,S5265,École La Gardiole,Paix,43.557252205,3.78249046,43.555299935,3.778912335
TU_BUS_000518,S5258,S5266,École La Gardiole,Rouget de Lisle,43.557252205,3.78249046,43.55687504,3.78447711
TU_BUS_000519,S5257,S5266,Albinoni,Rouget de Lisle,43.557895045,3.787178985,43.55687504,3.78447711
TU_BUS_000520,S5257,S5856,Albinoni,Collège Ray Charles,43.557895045,3.787178985,43.55970126,3.790234695
